,utteranceID,Group_x,Start_x,End_x,CPS_CONST_SharesU_Situation,CPS_CONST_SharesU_CorrectSolutions,CPS_CONST_SharesU_IncorrectSolutions,CPS_CONST_EstablishesCG_Confirms,CPS_CONST_EstablishesCG_Interrupts,CPS_NEG_Responds_Reasons,CPS_NEG_Responds_QuestionsOthers,CPS_NEG_Responds_Responds,CPS_NEG_MonitorsE_Results,CPS_NEG_MonitorsE_Strategizes,CPS_NEG_MonitorsE_Save,CPS_NEG_MonitorsE_GivingUp,CPS_MAINTAIN_Initiative_Suggestions,CPS_MAINTAIN_Initiative_Compliments,CPS_MAINTAIN_Initiative_Criticizes,CPS_MAINTAIN_FulfillsR_Support,CPS_MAINTAIN_FulfillsR_Apologizes,CPS_MAINTAIN_FulfillsR_InitiatesOffTopic,CPS_MAINTAIN_FulfillsR_JoinsOffTopic,Utterance,Start_y,End_y,Group_y,Participant,Transcript
151,Group_01_151,Group_01,495.72,498.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,495.72,498.01,1,1,Oh yeah that is where we were at
152,Group_01_152,Group_01,498.5,521.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,498.5,521.25,1,2,We were at this yet ok
153,Group_01_153,Group_01,500.16,502.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,153,500.16,502.83,1,3,No that's a hundred and ten
154,Group_01_154,Group_01,505.68,511.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,505.68,511.29,1,1,The thing that sucks is that now we are finding about like torque and different other
155,Group_01_155,Group_01,504.9,505.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,504.9,505.5,1,2,Ooh
156,Group_01_156,Group_01,511.32,514.47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,511.32,514.47,1,1,Perceptions of uh
157,Group_01_157,Group_01,517.02,519.24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,157,517.02,519.24,1,2,I still think the brown one is heavier than this
158,Group_01_158,Group_01,525.0,526.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,158,525.0,526.13,1,2,It's hard to balance them
159,Group_01_159,Group_01,526.33,527.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,526.33,527.58,1,3,Yeah
160,Group_01_160,Group_01,533.01,537.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,533.01,537.3,1,1,I wonder like I don't know what that one
161,Group_01_161,Group_01,538.17,541.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,161,538.17,541.44,1,1,God yeah balances is hard I mean
162,Group_01_162,Group_01,539.83,540.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,162,539.83,540.22,1,2,Yeah
163,Group_01_163,Group_01,541.74,545.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,541.74,545.94,1,1,So I think definitely it's either
164,Group_01_164,Group_01,546.21,554.52,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,164,546.21,554.52,1,1,This or this cause we can't even make these weights so it could be above them I know but like if we are thinking it's so close to a hundred
165,Group_01_165,Group_01,549.41,550.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,165,549.41,550.5,1,3,That could be part of it
166,Group_01_166,Group_01,555.57,559.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,166,555.57,559.58,1,1,Are probably errors within yeah within this
167,Group_01_167,Group_01,557.58,558.66,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,557.58,558.66,1,3,Twenty  
168,Group_01_168,Group_01,559.08,561.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,559.08,561.69,1,2,I just like tried to put all the cubes in my hand at once
169,Group_01_169,Group_01,562.08,563.41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,169,562.08,563.41,1,2,No that doesn't do anything
170,Group_01_170,Group_01,563.42,565.26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,170,563.42,565.26,1,1,So would you
171,Group_01_171,Group_01,565.59,574.71,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,171,565.59,574.71,1,2,I would say either a hundred twenty or a hundred thirty because I feel like it would be possible for it to be out of range of what we can measure but
172,Group_01_172,Group_01,574.92,576.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,172,574.92,576.9,1,1,Yeah
173,Group_01_173,Group_01,578.88,582.09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,173,578.88,582.09,1,1,Yeah it's just weird
174,Group_01_174,Group_01,589.86,602.07,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,174,589.86,602.07,1,1,I don't know I guess I would I would vote one of these two but what do you guys think ok
175,Group_01_175,Group_01,598.5,600.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,175,598.5,600.5,1,2,Between the two I would say a hundred twenty
176,Group_01_176,Group_01,603.9,608.64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,176,603.9,608.64,1,3,It feels close I just can't tell if like
177,Group_01_177,Group_01,609.0,612.75,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,609.0,612.75,1,2,So right now this is one-twenty
178,Group_01_178,Group_01,610.5,611.08,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,178,610.5,611.08,1,3,One twenty
179,Group_01_179,Group_01,618.81,623.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,179,618.81,623.4,1,1,Do you want to try one twenty then
180,Group_01_180,Group_01,623.43,628.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,180,623.43,628.02,1,2,Yeah it's either one twenty or one thirty for me so I think one twenty would be the best guess
181,Group_01_181,Group_01,630.57,641.28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,630.57,641.28,1,1,Eighty grams wow yes cause margin of error interesting
182,Group_01_182,Group_01,632.23,638.08,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,182,632.23,638.08,1,3,What hey hey we were right about our margin of error of twenty we were just thinking in the wrong direction 
183,Group_01_183,Group_01,641.79,645.92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,183,641.79,645.92,1,1,Yeah there's it's gotta be something to do with the verticality of this but yeah we failed
184,Group_01_184,Group_01,646.25,647.15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,184,646.25,647.15,1,3,Yeah
185,Group_01_185,Group_01,650.41,652.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,650.41,652.35,1,4,Um ok so  
186,Group_01_186,Group_01,652.65,655.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,652.65,655.02,1,4,For the final part of the task
187,Group_01_187,Group_01,655.17,666.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,655.17,666.21,1,4,Read the scenario that will come up for the next part of the survey and estimate the weight of the next block and you will again have two attempts to estimate and explain your answer
188,Group_01_188,Group_01,666.24,669.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,666.24,669.0,1,4,And you can now continue the survey
189,Group_01_189,Group_01,677.16,679.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,677.16,679.14,1,1,They didn't send us the next block
190,Group_01_190,Group_01,679.23,686.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,679.23,686.61,1,1,So we ok let's see the second mystery block
191,Group_01_191,Group_01,686.94,692.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,686.94,692.37,1,1,Two oppurtunites to estimate the weight of the second block explain one
192,Group_01_192,Group_01,689.91,690.92,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,689.91,690.92,1,3,It's the fibonacci series
193,Group_01_193,Group_01,694.98,697.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,694.98,697.29,1,1,That's twenty ok um
194,Group_01_194,Group_01,697.32,701.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,697.32,701.34,1,1,Explain in one to two sentence what I determined
195,Group_01_195,Group_01,702.21,707.07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,195,702.21,707.07,1,1,Ok ok yeah so we got one one two
196,Group_01_196,Group_01,704.75,706.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,196,704.75,706.25,1,3,Yeah it's the fibonacci series
197,Group_01_197,Group_01,707.37,712.26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,197,707.37,712.26,1,1,Three three plus two is five five plus two
198,Group_01_198,Group_01,712.75,717.67,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,198,712.75,717.67,1,2,Eight eight plus five is one hundred thirty
199,Group_01_199,Group_01,712.62,723.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,712.62,723.9,1,1,Wow wait so one thirty ok
200,Group_01_200,Group_01,718.91,719.91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200,718.91,719.91,1,3,Yeah
201,Group_01_201,Group_01,724.11,726.92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,201,724.11,726.92,1,3,Um I have no idea how to spell Fibonacci
202,Group_01_202,Group_01,727.25,729.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,202,727.25,729.42,1,1,F I B B or 
203,Group_01_203,Group_01,729.69,731.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,203,729.69,731.79,1,1,It's F I B O
204,Group_01_204,Group_01,732.75,739.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,204,732.75,739.02,1,1,And then N N or N A C C I yeah I need to resee it 
205,Group_01_205,Group_01,734.83,737.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,205,734.83,737.25,1,2,N A C C I I think so yeah
206,Group_01_206,Group_01,738.16,738.42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,206,738.16,738.42,1,3,Yeah
207,Group_01_207,Group_01,739.53,741.51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,207,739.53,741.51,1,1,Yeah
208,Group_01_208,Group_01,743.28,745.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,208,743.28,745.62,1,1,Pattern was recognized I guess
209,Group_01_209,Group_01,748.38,751.83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,209,748.38,751.83,1,2,Can't be like three other patterns that people can do
210,Group_01_210,Group_01,752.02,753.45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,210,752.02,753.45,1,3,Yeah
211,Group_01_211,Group_01,754.77,757.89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,211,754.77,757.89,1,1,Um yeah let's I think that's fine
212,Group_01_212,Group_01,760.41,771.36,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,212,760.41,771.36,1,1,It was wow ok we we got that one correct because of mister power work I don't know what I would have done at first to be honest 
213,Group_01_213,Group_01,760.58,764.58,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,213,760.58,764.58,1,2,Yeah that was a good thought
214,Group_01_214,Group_01,752.25,774.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,214,752.25,774.39,1,2,Yeah no I wouldn't have thought of that
215,Group_01_215,Group_01,780.15,783.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,215,780.15,783.54,1,1,That's why you need three minds
216,Group_01_216,Group_01,782.02,783.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,216,782.02,783.4,1,3,Yeah
217,Group_01_217,Group_01,785.97,786.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,785.97,786.66,1,1,Eighty grams  
218,Group_01_218,Group_01,786.5,787.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,786.5,787.8,1,2,Yeah I was thinking
219,Group_02_0,Group_02,2.88,5.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,5.91,2,4,Callibrate my cameras real quick
220,Group_02_1,Group_02,14.82,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.82,18.18,2,4,So the task you are completing today is called the weights task
221,Group_02_2,Group_02,18.75,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18.75,23.1,2,4,In the first part you are going to work together to determine the weight of these five cubes
222,Group_02_3,Group_02,23.52,32.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23.52,32.73,2,4,And we can tell you that that red cube right there is ten grams yep and you're going you're going to flip the piece of paper um
223,Group_02_4,Group_02,27.15,28.38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27.15,28.38,2,2,Can we use this piece of paper
224,Group_02_5,Group_02,33.3,36.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33.3,36.42,2,4,You are going to determine the rest of the weights using them
225,Group_02_6,Group_02,36.45,38.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36.45,38.76,2,4,Using the scale um
226,Group_02_7,Group_02,39.48,45.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39.48,45.21,2,4,And you don't need to use the slider on the scale just like round up to whatever like zero so you don't have to worry about like 23
227,Group_02_8,Group_02,46.83,54.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,46.83,54.78,2,4,Um and then go ahead and place the scale on the worksheet when you've gotten the weight and also enter it into this survey
228,Group_02_9,Group_02,54.9,57.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,54.9,57.3,2,4,You guys are going to be group two
229,Group_02_10,Group_02,57.63,58.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,57.63,58.83,2,4,And you can go ahead and start
230,Group_02_11,Group_02,59.58,65.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,59.58,65.92,2,2,Alright you guys mind if I just start some tests
231,Group_02_12,Group_02,60.84,68.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,60.84,68.01,3,1,Ok cool no for sure
232,Group_02_13,Group_02,81.33,85.53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,81.33,85.53,2,1,Yeah it's like a bit slow to level up
233,Group_02_14,Group_02,86.82,88.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,86.82,88.95,2,1,So I would imagine if this
234,Group_02_15,Group_02,88.98,91.58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,88.98,91.58,2,1,Needle goes over the red line that means they're probably equal
235,Group_02_16,Group_02,92.58,94.65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,92.58,94.65,2,2,And I I think they are
236,Group_02_17,Group_02,94.77,97.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,94.77,97.05,2,2,Especially since it keeps going back in a
237,Group_02_18,Group_02,97.11,102.39,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,97.11,102.39,2,1,Yeah they also just look like relatively the same size but they could be different material you know
238,Group_02_19,Group_02,97.37,98.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,97.37,98.25,2,2,Even length
239,Group_02_20,Group_02,104.08,106.23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,104.08,106.23,2,1,So that one is probably ten grams too
240,Group_02_21,Group_02,102.45,104.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,102.45,104.75,2,2,Yeah
241,Group_02_22,Group_02,108.06,111.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,108.06,111.3,2,1,And then if that's ten grams then we have a two
242,Group_02_23,Group_02,112.29,117.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,112.29,117.87,2,2,So I'm going to hold back on that one because I think it's the heaviest
243,Group_02_24,Group_02,115.73,116.17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,115.73,116.17,2,1,Yeah
244,Group_02_25,Group_02,119.13,120.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,119.13,120.16,2,1,We can do like the
245,Group_02_26,Group_02,120.5,121.59,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,120.5,121.59,2,2,The green one
246,Group_02_27,Group_02,121.74,123.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,121.74,123.9,2,2,By touch feels lighter
247,Group_02_28,Group_02,124.68,127.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,124.68,127.02,2,2,And that looks like it might be about even
248,Group_02_29,Group_02,133.83,136.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,133.83,136.17,2,1,Ok
249,Group_02_30,Group_02,138.0,140.31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,138.0,140.31,2,1,There we go that's better
250,Group_02_31,Group_02,141.27,146.91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,141.27,146.91,2,2,Well on the first go through I noticed how it bounced twice and actually get some momentum ok so then
251,Group_02_32,Group_02,144.92,149.08,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,144.92,149.08,2,1,Yeah so that's probably twenty grams
252,Group_02_33,Group_02,149.97,151.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,149.97,151.95,2,1,You'd imagine and then
253,Group_02_34,Group_02,152.31,153.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,152.31,153.75,2,1,The first two are ten
254,Group_02_35,Group_02,154.58,155.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,154.58,155.34,2,2,Yep
255,Group_02_36,Group_02,155.49,158.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,155.49,158.1,2,2,Um
256,Group_02_37,Group_02,158.13,164.17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37,158.13,164.17,2,2,So knowing that uh oh sorry the green one was yeah
257,Group_02_38,Group_02,164.31,165.67,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,164.31,165.67,2,1,Twenty probably
258,Group_02_39,Group_02,165.56,166.59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,165.56,166.59,2,3,Yeah
259,Group_02_40,Group_02,167.13,169.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,167.13,169.11,2,3,This is what we are looking at next
260,Group_02_41,Group_02,169.26,171.42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41,169.26,171.42,2,2,Yeah
261,Group_02_42,Group_02,192.69,195.87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,192.69,195.87,2,1,So you know twenty plus ten thirty probably
262,Group_02_43,Group_02,195.93,199.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,195.93,199.5,2,2,Yeah but it still feels like it's leaning towards the two blocks
263,Group_02_44,Group_02,199.75,200.82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,199.75,200.82,2,1,Oh yeah it does
264,Group_02_45,Group_02,216.87,220.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,216.87,220.01,2,1,I guess it's leveling out a bit more but
265,Group_02_46,Group_02,220.25,221.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46,220.25,221.25,2,2,Yeah
266,Group_02_47,Group_02,221.4,225.41,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,221.4,225.41,2,2,I guess and there's no increment so five so we could probably just go with thirty on that
267,Group_02_48,Group_02,222.5,227.46,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48,222.5,227.46,2,1,Yeah yeah closest like
268,Group_02_49,Group_02,227.7,230.91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49,227.7,230.91,2,1,Accuracy wise so then you know
269,Group_02_50,Group_02,231.42,233.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,231.42,233.46,2,1,You can do the same process with
270,Group_02_51,Group_02,233.61,236.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,233.61,236.49,2,1,Putting this on that side checking this one
271,Group_02_52,Group_02,237.51,241.77,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,237.51,241.77,2,1,Which is too much so we'll put twenty right
272,Group_02_53,Group_02,247.95,250.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,247.95,250.17,2,2,So that's the twenty and the thirty
273,Group_02_54,Group_02,255.36,258.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54,255.36,258.01,2,2,It's leaning towards one side a bit much
274,Group_02_55,Group_02,258.08,260.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,258.08,260.67,2,1,Yeah we could probably try it with just ten
275,Group_02_56,Group_02,264.3,268.65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,264.3,268.65,2,1,Oh not enough so probably
276,Group_02_57,Group_02,266.91,267.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,266.91,267.33,2,2,Ok
277,Group_02_58,Group_02,269.61,271.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,269.61,271.59,2,1,Twenty then
278,Group_02_59,Group_02,271.92,275.16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,271.92,275.16,2,2,Oh yeah the twenty and the thirty so we'll go with the fifty
279,Group_02_60,Group_02,272.5,274.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,272.5,274.25,2,1,Yeah and the thirty so fifty
280,Group_02_61,Group_02,285.15,287.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,285.15,287.16,2,2,Alright
281,Group_02_62,Group_02,288.12,290.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,288.12,290.1,2,1,Wait did we mix these up or 
282,Group_02_63,Group_02,290.16,291.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63,290.16,291.07,2,2,No
283,Group_02_64,Group_02,293.66,294.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,293.66,294.75,2,3,So these are both ten
284,Group_02_65,Group_02,291.91,296.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,291.91,296.1,2,1,I got no good ok
285,Group_02_66,Group_02,297.06,297.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,297.06,297.75,2,3,Blue or purple
286,Group_02_67,Group_02,298.74,299.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,298.74,299.64,2,1,Um
287,Group_02_68,Group_02,300.51,302.82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68,300.51,302.82,2,1,I think purple or
288,Group_02_69,Group_02,303.75,309.48,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69,303.75,309.48,2,2,This would be blue this would be purple yeah I thought they were both blue until
289,Group_02_70,Group_02,303.15,307.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70,303.15,307.25,2,1,Blue yeah no I see that's like a navy blue
290,Group_02_71,Group_02,309.87,311.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,309.87,311.85,2,2,Question was asked
291,Group_02_72,Group_02,332.49,334.47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,332.49,334.47,2,3,Are we supposed to write on the worksheet
292,Group_02_73,Group_02,335.41,338.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,335.41,338.13,2,4,If you guys have gotten to the end of that we can
293,Group_02_74,Group_02,334.86,335.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,334.86,335.33,2,2,Um
294,Group_02_75,Group_02,339.06,340.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75,339.06,340.5,2,2,Ok yep
295,Group_02_76,Group_02,338.52,338.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,338.52,338.91,2,4,Over
296,Group_02_77,Group_02,339.16,339.42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,77,339.16,339.42,2,3,Ok
297,Group_02_78,Group_02,343.98,346.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,343.98,346.75,2,2,Wait a mystery block
298,Group_02_79,Group_02,347.25,348.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,347.25,348.63,2,4,So
299,Group_02_80,Group_02,351.21,353.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,351.21,353.19,2,2,Without the scale
300,Group_02_81,Group_02,353.28,357.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,353.28,357.36,2,4,For the next part of your task you will determine the weight of this mystery block
301,Group_02_82,Group_02,358.26,361.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,358.26,361.53,2,4,Scale you will have two attempts to enter the weight correctly
302,Group_02_83,Group_02,358.34,358.74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,83,358.34,358.74,2,2,Ok
303,Group_02_84,Group_02,362.16,363.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,362.16,363.08,2,4,You can now continue the survey
304,Group_02_85,Group_02,362.16,368.79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,362.16,368.79,2,2,Alright uh we are allowed to use the other blocks in holding the weight
305,Group_02_86,Group_02,381.48,384.42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86,381.48,384.42,2,2,Ok so this block is heavier than our fifty
